date,bin_id,latitude,longitude,fill_level,type
2025-11-19,BH 4,31.248807,75.69945,58.29,Hostel
2025-11-19,BH 5,31.248429,75.703425,66.9,Hostel
2025-11-19,BH 6,31.24773,75.703284,40.52,Hostel
2025-11-19,BH 7,31.249587,75.698453,54.11,Hostel
2025-11-19,BH 9,31.248997,75.707221,71.6,Hostel
2025-11-19,GH 1,31.25698,75.705917,46.66,Hostel
2025-11-19,GH 2,31.256576349156013,75.70600305197192,63.09,Hostel
2025-11-19,GH 3,31.256247,75.705907,33.18,Hostel
2025-11-19,GH 4,31.256147,75.705593,75.29,Hostel
2025-11-19,GH 5,31.253345,75.701441,53.92,Hostel
2025-11-19,GH 6,31.253894,75.701453,49.68,Hostel
2025-11-19,Block 25,31.252766935323233,75.70247007647266,37.79,Academic
2025-11-19,Block 26,31.25251262043042,75.70288890163525,19.96,Academic
2025-11-19,Block 27,31.25262304671798,75.70329206978182,14.89,Academic
2025-11-19,Block 28,31.252596276720727,75.7037813515131,32.89,Academic
2025-11-19,Block 29,31.252562116406462,75.70411583579198,48.28,Academic
2025-11-19,Block 30,31.252571645141806,75.70455889610352,29.15,Academic
2025-11-19,Block 31,31.252702665155137,75.7049295063012,43.57,Academic
2025-11-19,Block 32,31.25216502650298,75.70479171190456,21.49,Academic
2025-11-19,Block 33,31.251433721346658,75.70482876400567,26.29,Academic
2025-11-19,Block 34,31.251507960320698,75.70420351952421,32.32,Academic
2025-11-19,UniMall,31.25571794879689,75.70553427963397,38.07,Default
2025-11-19,Oven Express (Main FC),31.257670255968534,75.7078325176423,84.1,Food Court
2025-11-19,Food Court 1,31.25071137449487,75.70009168116188,73.39,Food Court
2025-11-19,Food Court 2,31.24912804468433,75.69950557836073,100.0,Food Court
2025-11-19,Food Court 3,31.249114785500492,75.70177503332981,87.99,Food Court
2025-11-19,Food Court 4,31.252365144929435,75.7019262975906,56.31,Food Court
2025-11-19,Food Court 5,31.250888320767253,75.70475685420077,60.59,Food Court
2025-11-19,Food Court 6,31.255250658751176,75.70326922923269,100.0,Food Court
2025-11-19,Food Court 7,31.247164525086042,75.70462982835663,71.49,Food Court
2025-11-19,Robo Park,31.253253426235908,75.70323783622219,59.55,Park
2025-11-19,Dildo Park,31.258042979879235,75.70734165487251,53.21,Park
2025-11-19,BH 1 Ground,31.251164654273417,75.69910443978571,39.3,Hostel
2025-11-19,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,11.64,Hostel
2025-11-20,BH 1,31.251131,75.700444,41.3,Hostel
2025-11-20,BH 2,31.249572,75.701215,37.57,Hostel
2025-11-20,BH 3,31.249341,75.700326,16.03,Hostel
2025-11-20,BH 4,31.248807,75.69945,30.23,Hostel
2025-11-20,BH 5,31.248429,75.703425,47.93,Hostel
2025-11-20,BH 6,31.24773,75.703284,90.68,Hostel
2025-11-20,BH 7,31.249587,75.698453,86.53,Hostel
2025-11-20,BH 9,31.248997,75.707221,67.15,Hostel
2025-11-20,GH 1,31.25698,75.705917,33.57,Hostel
2025-11-20,GH 2,31.256576349156013,75.70600305197192,39.4,Hostel
2025-11-20,GH 3,31.256247,75.705907,8.18,Hostel
2025-11-20,GH 4,31.256147,75.705593,65.64,Hostel
2025-11-20,GH 5,31.253345,75.701441,46.03,Hostel
2025-11-20,GH 6,31.253894,75.701453,32.77,Hostel
2025-11-20,Block 25,31.252766935323233,75.70247007647266,36.27,Academic
2025-11-20,Block 26,31.25251262043042,75.70288890163525,34.16,Academic
2025-11-20,Block 27,31.25262304671798,75.70329206978182,25.88,Academic
2025-11-20,Block 28,31.252596276720727,75.7037813515131,18.44,Academic
2025-11-20,Block 29,31.252562116406462,75.70411583579198,26.16,Academic
2025-11-20,Block 30,31.252571645141806,75.70455889610352,33.47,Academic
2025-11-20,Block 31,31.252702665155137,75.7049295063012,19.96,Academic
2025-11-20,Block 32,31.25216502650298,75.70479171190456,37.65,Academic
2025-11-20,Block 33,31.251433721346658,75.70482876400567,31.59,Academic
2025-11-20,Block 34,31.251507960320698,75.70420351952421,32.86,Academic
2025-11-20,UniMall,31.25571794879689,75.70553427963397,23.32,Default
2025-11-20,Oven Express (Main FC),31.257670255968534,75.7078325176423,24.28,Food Court
2025-11-20,Food Court 1,31.25071137449487,75.70009168116188,100.0,Food Court
2025-11-20,Food Court 2,31.24912804468433,75.69950557836073,81.91,Food Court
2025-11-20,Food Court 3,31.249114785500492,75.70177503332981,36.8,Food Court
2025-11-20,Food Court 4,31.252365144929435,75.7019262975906,60.44,Food Court
2025-11-20,Food Court 5,31.250888320767253,75.70475685420077,100.0,Food Court
2025-11-20,Food Court 6,31.255250658751176,75.70326922923269,100.0,Food Court
2025-11-20,Food Court 7,31.247164525086042,75.70462982835663,92.58,Food Court
2025-11-20,Robo Park,31.253253426235908,75.70323783622219,30.04,Park
2025-11-20,Dildo Park,31.258042979879235,75.70734165487251,67.42,Park
2025-11-20,BH 1 Ground,31.251164654273417,75.69910443978571,64.41,Hostel
2025-11-20,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,24.88,Hostel
2025-11-21,BH 1,31.251131,75.700444,47.15,Hostel
2025-11-21,BH 2,31.249572,75.701215,49.23,Hostel
2025-11-21,BH 3,31.249341,75.700326,48.29,Hostel
2025-11-21,BH 4,31.248807,75.69945,48.98,Hostel
2025-11-21,BH 5,31.248429,75.703425,67.9,Hostel
2025-11-21,BH 6,31.24773,75.703284,83.2,Hostel
2025-11-21,BH 7,31.249587,75.698453,60.11,Hostel
2025-11-21,BH 9,31.248997,75.707221,56.5,Hostel
2025-11-21,GH 1,31.25698,75.705917,65.29,Hostel
2025-11-21,GH 2,31.256576349156013,75.70600305197192,59.08,Hostel
2025-11-21,GH 3,31.256247,75.705907,55.72,Hostel
2025-11-21,GH 4,31.256147,75.705593,85.33,Hostel
2025-11-21,GH 5,31.253345,75.701441,59.19,Hostel
2025-11-21,GH 6,31.253894,75.701453,22.38,Hostel
2025-11-21,Block 25,31.252766935323233,75.70247007647266,34.15,Academic
2025-11-21,Block 26,31.25251262043042,75.70288890163525,34.45,Academic
2025-11-21,Block 27,31.25262304671798,75.70329206978182,15.66,Academic
2025-11-21,Block 28,31.252596276720727,75.7037813515131,33.92,Academic
2025-11-21,Block 29,31.252562116406462,75.70411583579198,31.83,Academic
2025-11-21,Block 30,31.252571645141806,75.70455889610352,27.69,Academic
2025-11-21,Block 31,31.252702665155137,75.7049295063012,13.88,Academic
2025-11-21,Block 32,31.25216502650298,75.70479171190456,33.64,Academic
2025-11-21,Block 33,31.251433721346658,75.70482876400567,15.06,Academic
2025-11-21,Block 34,31.251507960320698,75.70420351952421,14.42,Academic
2025-11-21,UniMall,31.25571794879689,75.70553427963397,14.96,Default
2025-11-21,Oven Express (Main FC),31.257670255968534,75.7078325176423,100.0,Food Court
2025-11-21,Food Court 1,31.25071137449487,75.70009168116188,72.79,Food Court
2025-11-21,Food Court 2,31.24912804468433,75.69950557836073,100.0,Food Court
2025-11-21,Food Court 3,31.249114785500492,75.70177503332981,38.35,Food Court
2025-11-21,Food Court 4,31.252365144929435,75.7019262975906,87.62,Food Court
2025-11-21,Food Court 5,31.250888320767253,75.70475685420077,56.19,Food Court
2025-11-21,Food Court 6,31.255250658751176,75.70326922923269,83.47,Food Court
2025-11-21,Food Court 7,31.247164525086042,75.70462982835663,69.03,Food Court
2025-11-21,Robo Park,31.253253426235908,75.70323783622219,45.83,Park
2025-11-21,Dildo Park,31.258042979879235,75.70734165487251,47.53,Park
2025-11-21,BH 1 Ground,31.251164654273417,75.69910443978571,49.53,Hostel
2025-11-21,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,0.0,Hostel
2025-11-22,BH 1,31.251131,75.700444,53.94,Hostel
2025-11-22,BH 2,31.249572,75.701215,36.38,Hostel
2025-11-22,BH 3,31.249341,75.700326,45.42,Hostel
2025-11-22,BH 4,31.248807,75.69945,77.66,Hostel
2025-11-22,BH 5,31.248429,75.703425,57.32,Hostel
2025-11-22,BH 6,31.24773,75.703284,86.17,Hostel
2025-11-22,BH 7,31.249587,75.698453,71.5,Hostel
2025-11-22,BH 9,31.248997,75.707221,73.96,Hostel
2025-11-22,GH 1,31.25698,75.705917,37.95,Hostel
2025-11-22,GH 2,31.256576349156013,75.70600305197192,35.29,Hostel
2025-11-22,GH 3,31.256247,75.705907,27.56,Hostel
2025-11-22,GH 4,31.256147,75.705593,51.0,Hostel
2025-11-22,GH 5,31.253345,75.701441,52.77,Hostel
2025-11-22,GH 6,31.253894,75.701453,56.87,Hostel
2025-11-22,Block 25,31.252766935323233,75.70247007647266,35.91,Academic
2025-11-22,Block 26,31.25251262043042,75.70288890163525,38.69,Academic
2025-11-22,Block 27,31.25262304671798,75.70329206978182,35.12,Academic
2025-11-22,Block 28,31.252596276720727,75.7037813515131,36.64,Academic
2025-11-22,Block 29,31.252562116406462,75.70411583579198,34.15,Academic
2025-11-22,Block 30,31.252571645141806,75.70455889610352,36.49,Academic
2025-11-22,Block 31,31.252702665155137,75.7049295063012,26.27,Academic
2025-11-22,Block 32,31.25216502650298,75.70479171190456,14.55,Academic
2025-11-22,Block 33,31.251433721346658,75.70482876400567,17.67,Academic
2025-11-22,Block 34,31.251507960320698,75.70420351952421,40.72,Academic
2025-11-22,UniMall,31.25571794879689,75.70553427963397,36.45,Default
2025-11-22,Oven Express (Main FC),31.257670255968534,75.7078325176423,100.0,Food Court
2025-11-22,Food Court 1,31.25071137449487,75.70009168116188,100.0,Food Court
2025-11-22,Food Court 2,31.24912804468433,75.69950557836073,47.74,Food Court
2025-11-22,Food Court 3,31.249114785500492,75.70177503332981,100.0,Food Court
2025-11-22,Food Court 4,31.252365144929435,75.7019262975906,95.33,Food Court
2025-11-22,Food Court 5,31.250888320767253,75.70475685420077,100.0,Food Court
2025-11-22,Food Court 6,31.255250658751176,75.70326922923269,61.88,Food Court
2025-11-22,Food Court 7,31.247164525086042,75.70462982835663,100.0,Food Court
2025-11-22,Robo Park,31.253253426235908,75.70323783622219,54.82,Park
2025-11-22,Dildo Park,31.258042979879235,75.70734165487251,31.77,Park
2025-11-22,BH 1 Ground,31.251164654273417,75.69910443978571,88.0,Hostel
2025-11-22,BH 6 Cricket Ground,31.247864304246278,75.70102606171987,53.21,Hostel
2025-11-23,BH 1,31.251131,75.700444,57.0,Hostel
2025-11-23,BH 2,31.249572,75.701215,49.2,Hostel
2025-11-23,BH 3,31.249341,75.700326,99.0,Hostel
2025-11-23,BH 4,31.248807,75.69945,61.96,Hostel
2025-11-23,BH 5,31.248429,75.703425,66.26,Hostel
2025-11-23,BH 6,31.24773,75.703284,45.33,Hostel
2025-11-23,BH 7,31.249587,75.698453,58.35,Hostel
2025-11-23,BH 9,31.248997,75.707221,61.05,Hostel
2025-11-23,GH 1,31.25698,75.705917,72.56,Hostel
2025-11-23,GH 2,31.256576349156013,75.70600305197192,73.86,Hostel
2025-11-23,GH 3,31.256247,75.705907,19.31,Hostel
2025-11-23,GH 4,31.256147,75.705593,46.06,Hostel
2025-11-23,GH 5,31.253345,75.701441,87.96,Hostel
2025-11-23,GH 6,31.253894,75.701453,46.09,Hostel
2025-11-23,Block 25,31.252766935323233,75.70247007647266,37.85,Academic
2025-11-23,Block 26,31.25251262043042,75.70288890163525,41.17,Academic
2025-11-23,Block 27,31.25262304671798,75.70329206978182,41.6,Academic
2025-11-23,Block 28,31.252596276720727,75.7037813515131,19.74,Academic
2025-11-23,Block 29,31.252562116406462,75.70411583579198,13.25,Academic
2025-11-23,Block 30,31.252571645141806,75.70455889610352,42.34,Academic
2025-11-23,Block 31,31.252702665155137,75.7049295063012,30.79,Academic
2025-11-23,Block 32,31.25216502650298,75.70479171190456,28.74,Academic
2025-11-23,Block 33,31.251433721346658,75.70482876400567,24.77,Academic
2025-11-23,Block 34,31.251507960320698,75.70420351952421,40.64,Academic
2025-11-23,UniMall,31.25571794879689,75.70553427963397,47.25,Default
